CustomerID,Gender,Age,AgeGroup,Country,City,SignupDateKey,CustomerSegment
11095,Male,45,45-54,Italy,Turin,20251019,New
11096,Female,45,45-54,France,Toulouse,20240901,New
11097,Male,34,25-34,Netherlands,Eindhoven,20250227,New
11098,Female,54,45-54,Belgium,Bruges,20251123,New
11099,Male,61,55-64,Netherlands,Amsterdam,20240515,New
11100,Male,36,35-44,Switzerland,Geneva,20251224,New
11101,Female,44,35-44,France,Nice,20240516,VIP
11102,Male,67,65+,Belgium,Antwerp,20240723,New
11103,Female,29,25-34,Netherlands,Amsterdam,20251022,Returning
11104,Female,20,18-24,France,Nice,20250709,Returning
11105,Male,21,18-24,Netherlands,Utrecht,20240229,New
11106,Male,64,55-64,Germany,Hamburg,20240905,Returning
11107,Female,64,55-64,Netherlands,Amsterdam,20250218,New
11108,Female,28,25-34,Italy,Rome,20250929,New
11109,Male,51,45-54,France,Paris,20250131,New
11110,Male,35,35-44,Spain,Bilbao,20240214,New
11111,Female,52,45-54,Spain,Seville,20240102,Returning
11112,Female,35,35-44,Germany,Munich,20240610,Returning
11113,Female,63,55-64,Germany,Frankfurt,20240715,VIP
11114,Male,23,18-24,Italy,Florence,20251206,Returning
11115,Other,51,45-54,Spain,Barcelona,20250712,VIP
11116,Female,50,45-54,Belgium,Ghent,20240813,New
11117,Male,25,25-34,Austria,Vienna,20240102,Returning
11118,Male,59,55-64,Italy,Florence,20240730,VIP
11119,Male,37,35-44,Netherlands,Utrecht,20251227,Returning
11120,Male,67,65+,Italy,Milan,20241019,New
11121,Female,37,35-44,Netherlands,Eindhoven,20240320,New
11122,Female,60,55-64,Germany,Munich,20240428,Returning
11123,Male,35,35-44,France,Paris,20250820,Returning
11124,Female,44,35-44,Spain,Bilbao,20250721,New
11125,Male,65,65+,Germany,Cologne,20250728,Returning
11126,Male,22,18-24,Netherlands,Rotterdam,20240108,Returning
11127,Female,24,18-24,Belgium,Brussels,20251125,New
11128,Female,39,35-44,Italy,Turin,20240822,New
11129,Female,51,45-54,Italy,Milan,20250302,New
11130,Male,60,55-64,Belgium,Brussels,20250824,New
11131,Female,30,25-34,Netherlands,The Hague,20250907,New
11132,Male,69,65+,France,Lyon,20241005,VIP
11133,Female,49,45-54,France,Toulouse,20251001,New
11134,Male,41,35-44,Spain,Madrid,20241225,Returning
11135,Male,33,25-34,Spain,Valencia,20240628,Returning
11136,Male,31,25-34,Germany,Berlin,20250827,New
11137,Male,56,55-64,France,Toulouse,20251124,New
11138,Female,24,18-24,Austria,Salzburg,20240730,Returning
11139,Female,61,55-64,Spain,Valencia,20251216,Returning
11140,Female,29,25-34,Switzerland,Bern,20250702,Returning
11141,Female,37,35-44,Netherlands,Amsterdam,20240805,Returning
11142,Female,50,45-54,Austria,Graz,20250326,New
11143,Male,23,18-24,Germany,Stuttgart,20240525,New
11144,Male,57,55-64,Netherlands,Amsterdam,20240228,Returning
11145,Male,44,35-44,Germany,Cologne,20251002,New
11146,Male,30,25-34,Spain,Valencia,20250206,New
11147,Female,22,18-24,Italy,Naples,20251014,New
11148,Female,41,35-44,France,Nice,20250505,New
11149,Male,27,25-34,Belgium,Ghent,20240202,New
11150,Female,63,55-64,Belgium,Ghent,20250617,Returning
11151,Male,49,45-54,Germany,Cologne,20250214,VIP
11152,Female,26,25-34,Spain,Barcelona,20250309,New
11153,Male,66,65+,France,Lyon,20250105,New
11154,Male,52,45-54,Italy,Turin,20251217,Returning
11155,Male,61,55-64,Belgium,Ghent,20250806,New
11156,Female,29,25-34,France,Paris,20240629,Returning
11157,Female,28,25-34,Austria,Graz,20251130,New
11158,Female,53,45-54,Germany,Cologne,20240219,New
11159,Male,25,25-34,Spain,Madrid,20241117,New
11160,Female,27,25-34,Spain,Valencia,20250513,New
11161,Male,31,25-34,France,Toulouse,20240323,New
11162,Female,47,45-54,France,Lyon,20250619,New
11163,Female,18,18-24,Belgium,Brussels,20240309,New
11164,Female,29,25-34,Netherlands,Amsterdam,20240108,Returning
11165,Female,22,18-24,France,Lyon,20240408,New
11166,Other,31,25-34,Italy,Rome,20251210,New
11167,Male,53,45-54,Germany,Stuttgart,20240726,VIP
11168,Female,34,25-34,Germany,Hamburg,20240710,New
11169,Male,39,35-44,Italy,Turin,20250106,Returning
11170,Male,48,45-54,Germany,Frankfurt,20240126,New
11171,Male,43,35-44,Belgium,Ghent,20250521,Returning
11172,Female,30,25-34,Netherlands,Eindhoven,20240527,New
11173,Male,20,18-24,Austria,Linz,20250112,New
11174,Male,60,55-64,Netherlands,Utrecht,20250530,VIP
11175,Male,28,25-34,Austria,Graz,20240305,Returning
11176,Female,22,18-24,Spain,Bilbao,20251229,New
11177,Female,55,55-64,Spain,Valencia,20250920,Returning
11178,Female,21,18-24,Switzerland,Basel,20250819,Returning
11179,Male,49,45-54,Spain,Seville,20241005,VIP
11180,Male,27,25-34,Germany,Frankfurt,20241231,New
11181,Female,27,25-34,Netherlands,The Hague,20250513,New
11182,Female,61,55-64,Austria,Linz,20240617,Returning
11183,Male,35,35-44,Netherlands,The Hague,20250406,VIP
11184,Female,64,55-64,Spain,Seville,20250223,Returning
11185,Male,40,35-44,Spain,Barcelona,20250621,New
11186,Male,35,35-44,Switzerland,Basel,20240209,New
11187,Male,52,45-54,Germany,Berlin,20250522,New
11188,Male,20,18-24,Spain,Valencia,20251220,VIP
11189,Male,18,18-24,France,Marseille,20241228,Returning
11190,Male,34,25-34,Spain,Barcelona,20250501,New
11191,Male,59,55-64,Spain,Madrid,20240324,New
11192,Male,23,18-24,Germany,Berlin,20240825,Returning
11193,Male,28,25-34,Germany,Berlin,20241209,New
11194,Male,31,25-34,Spain,Barcelona,20250402,Returning
11195,Female,66,65+,Germany,Frankfurt,20251206,New
11196,Male,45,45-54,France,Paris,20250523,Returning
11197,Female,56,55-64,Belgium,Leuven,20241203,Returning
11198,Female,53,45-54,France,Toulouse,20251204,Returning
11199,Female,28,25-34,Italy,Milan,20240630,Returning
11200,Female,68,65+,Austria,Innsbruck,20240107,New
11201,Male,58,55-64,France,Paris,20251026,Returning
11202,Male,70,65+,France,Paris,20250211,New
11203,Female,57,55-64,Spain,Bilbao,20241025,New
11204,Male,69,65+,Netherlands,The Hague,20240918,New
11205,Other,21,18-24,Austria,Salzburg,20250202,New
11206,Male,65,65+,Austria,Graz,20250813,New
11207,Female,23,18-24,Netherlands,Utrecht,20250705,New
11208,Male,55,55-64,France,Toulouse,20250419,Returning
11209,Female,36,35-44,Germany,Stuttgart,20240707,New
11210,Female,48,45-54,France,Toulouse,20241003,Returning
11211,Male,19,18-24,Germany,Stuttgart,20250912,Returning
11212,Male,60,55-64,Netherlands,Eindhoven,20250524,Returning
11213,Male,42,35-44,Spain,Madrid,20240405,Returning
11214,Male,67,65+,Germany,Frankfurt,20240201,New
11215,Male,58,55-64,Belgium,Antwerp,20240924,Returning
11216,Female,65,65+,France,Paris,20250127,New
11217,Other,28,25-34,Italy,Turin,20250615,Returning
11218,Female,63,55-64,Spain,Barcelona,20250202,Returning
11219,Female,57,55-64,Italy,Rome,20251217,VIP
11220,Female,62,55-64,Italy,Naples,20240825,New
11221,Female,59,55-64,Germany,Stuttgart,20250616,New
11222,Female,61,55-64,Italy,Turin,20251229,New
11223,Female,38,35-44,Netherlands,Amsterdam,20250924,New
11224,Male,20,18-24,Austria,Vienna,20241215,New
11225,Male,19,18-24,Italy,Turin,20241216,Returning
11226,Male,28,25-34,Italy,Naples,20240111,Returning
11227,Male,41,35-44,Netherlands,The Hague,20240304,New
11228,Male,67,65+,Austria,Linz,20240501,New
11229,Male,41,35-44,France,Toulouse,20240705,Returning
11230,Female,38,35-44,Italy,Florence,20250126,Returning
11231,Female,42,35-44,Netherlands,Amsterdam,20240718,New
11232,Other,21,18-24,Spain,Valencia,20240224,Returning
11233,Male,57,55-64,Germany,Munich,20250116,Returning
11234,Female,60,55-64,Spain,Bilbao,20241021,New
11235,Female,64,55-64,Germany,Berlin,20240224,New
11236,Other,40,35-44,Italy,Naples,20251004,VIP
11237,Other,41,35-44,Italy,Florence,20250302,Returning
11238,Female,38,35-44,Belgium,Ghent,20240320,New
11239,Male,19,18-24,Italy,Rome,20251001,New
11240,Male,40,35-44,France,Paris,20250503,New
11241,Female,68,65+,France,Lyon,20251231,Returning
11242,Female,32,25-34,Belgium,Leuven,20240928,New
11243,Male,43,35-44,Germany,Stuttgart,20240917,New
11244,Male,43,35-44,Italy,Turin,20240907,New
11245,Female,45,45-54,Germany,Munich,20241022,VIP
11246,Female,43,35-44,Netherlands,Amsterdam,20240621,Returning
11247,Female,62,55-64,Italy,Naples,20240909,New
11248,Female,19,18-24,France,Marseille,20250619,Returning
11249,Female,52,45-54,France,Toulouse,20250503,New
11250,Male,49,45-54,Belgium,Brussels,20240505,New
11251,Female,47,45-54,Spain,Barcelona,20250314,New
11252,Male,63,55-64,Netherlands,The Hague,20241015,New
11253,Female,37,35-44,Austria,Linz,20240627,New
11254,Male,30,25-34,Austria,Salzburg,20240320,New
11255,Male,44,35-44,France,Toulouse,20240406,New
11256,Female,40,35-44,Austria,Innsbruck,20251214,New
11257,Female,33,25-34,Germany,Frankfurt,20240130,Returning
11258,Male,48,45-54,France,Paris,20250726,New
11259,Male,29,25-34,Austria,Linz,20250319,New
11260,Female,50,45-54,France,Marseille,20251105,New
11261,Female,55,55-64,France,Nice,20240919,VIP
11262,Other,62,55-64,France,Lyon,20250124,VIP
11263,Male,49,45-54,Spain,Valencia,20251016,VIP
11264,Male,19,18-24,Italy,Turin,20240306,Returning
11265,Male,67,65+,Netherlands,The Hague,20250614,New
11266,Female,66,65+,Austria,Linz,20240926,New
11267,Female,68,65+,Spain,Madrid,20240218,Returning
11268,Female,40,35-44,Germany,Frankfurt,20240203,Returning
11269,Female,49,45-54,Austria,Salzburg,20240827,New
11270,Male,32,25-34,France,Paris,20250818,New
11271,Female,57,55-64,Germany,Frankfurt,20251118,Returning
11272,Female,58,55-64,Germany,Frankfurt,20241109,VIP
11273,Male,57,55-64,Spain,Valencia,20240528,New
11274,Female,25,25-34,Germany,Berlin,20250330,New
11275,Male,60,55-64,Germany,Frankfurt,20240605,VIP
11276,Female,67,65+,France,Toulouse,20240819,VIP
11277,Female,66,65+,France,Paris,20240725,Returning
11278,Female,39,35-44,Spain,Valencia,20240620,New
11279,Female,55,55-64,Belgium,Antwerp,20250215,New
11280,Female,51,45-54,Netherlands,The Hague,20240614,New
11281,Female,18,18-24,France,Lyon,20250610,New
11282,Female,27,25-34,France,Nice,20250519,Returning
11283,Female,57,55-64,Switzerland,Basel,20250627,New
11284,Female,33,25-34,Germany,Munich,20250705,New
11285,Male,41,35-44,Belgium,Ghent,20240316,Returning
11286,Male,63,55-64,Germany,Munich,20240730,New
11287,Female,41,35-44,Austria,Vienna,20250825,Returning
11288,Female,65,65+,France,Paris,20240122,Returning
11289,Female,31,25-34,Italy,Florence,20240602,New
11290,Male,43,35-44,Netherlands,Amsterdam,20250227,VIP
11291,Male,56,55-64,Spain,Bilbao,20251009,New
11292,Female,35,35-44,France,Paris,20241018,Returning
11293,Male,37,35-44,Spain,Madrid,20250213,Returning
11294,Male,58,55-64,Netherlands,Amsterdam,20250904,New
11295,Female,53,45-54,Germany,Cologne,20250815,New
11296,Female,41,35-44,Germany,Munich,20240430,VIP
11297,Female,43,35-44,Italy,Turin,20250525,New
11298,Male,46,45-54,Germany,Berlin,20251008,New
11299,Female,65,65+,Spain,Madrid,20250526,New
11300,Female,39,35-44,Germany,Cologne,20250119,Returning
11301,Male,28,25-34,Italy,Florence,20251231,New
11302,Male,58,55-64,Germany,Munich,20240821,New
11303,Male,66,65+,Italy,Florence,20240805,New
11304,Male,28,25-34,Germany,Stuttgart,20250219,New
11305,Male,69,65+,Germany,Munich,20250406,New
11306,Female,20,18-24,Germany,Hamburg,20241204,Returning
11307,Male,38,35-44,Austria,Linz,20250724,VIP
11308,Male,28,25-34,Germany,Frankfurt,20250730,New
11309,Female,25,25-34,Netherlands,Utrecht,20240902,Returning
11310,Female,48,45-54,Germany,Hamburg,20240528,Returning
11311,Female,27,25-34,Germany,Hamburg,20250207,Returning
11312,Male,23,18-24,Italy,Rome,20251119,New
11313,Male,34,25-34,Italy,Milan,20250517,New
11314,Male,55,55-64,Austria,Salzburg,20250118,New
11315,Other,24,18-24,Austria,Innsbruck,20240202,Returning
11316,Female,49,45-54,Netherlands,Eindhoven,20250205,VIP
11317,Female,30,25-34,Spain,Seville,20250228,New
11318,Female,23,18-24,Italy,Florence,20251018,VIP
11319,Male,20,18-24,France,Toulouse,20240925,New
11320,Male,44,35-44,Austria,Salzburg,20241025,Returning
11321,Female,62,55-64,Spain,Seville,20240422,Returning
11322,Female,59,55-64,Spain,Barcelona,20250518,Returning
11323,Male,43,35-44,France,Nice,20241116,Returning
11324,Male,21,18-24,Germany,Frankfurt,20240209,New
11325,Female,54,45-54,Austria,Innsbruck,20251104,Returning
11326,Male,38,35-44,France,Toulouse,20250701,VIP
11327,Female,68,65+,Italy,Milan,20241230,New
11328,Female,45,45-54,Germany,Frankfurt,20240724,New
11329,Female,35,35-44,Belgium,Ghent,20240822,New
11330,Male,49,45-54,Germany,Frankfurt,20240416,New
11331,Male,56,55-64,Belgium,Brussels,20250819,Returning
11332,Male,70,65+,Germany,Munich,20240401,New
11333,Male,50,45-54,Belgium,Leuven,20250217,New
11334,Female,43,35-44,Netherlands,Eindhoven,20240209,New
11335,Male,34,25-34,Germany,Frankfurt,20250130,Returning
11336,Male,69,65+,Spain,Barcelona,20250827,New
11337,Female,46,45-54,France,Lyon,20250418,Returning
11338,Female,37,35-44,Germany,Frankfurt,20250410,New
11339,Male,47,45-54,Belgium,Bruges,20241101,New
11340,Female,67,65+,Italy,Turin,20240212,New
11341,Female,22,18-24,Italy,Turin,20240512,Returning
11342,Male,23,18-24,Germany,Frankfurt,20250730,New
11343,Male,59,55-64,France,Nice,20241216,New
11344,Other,68,65+,Belgium,Brussels,20250816,Returning
11345,Male,27,25-34,France,Lyon,20240528,Returning
11346,Male,23,18-24,Austria,Linz,20240311,New
11347,Female,27,25-34,Austria,Linz,20241116,New
11348,Male,59,55-64,Germany,Hamburg,20250825,VIP
11349,Female,38,35-44,Germany,Stuttgart,20250319,New
11350,Male,61,55-64,Belgium,Brussels,20240610,Returning
11351,Male,21,18-24,Italy,Milan,20241225,New
11352,Female,30,25-34,Germany,Berlin,20250402,Returning
11353,Male,27,25-34,France,Paris,20251118,New
11354,Female,33,25-34,Spain,Seville,20240714,VIP
11355,Male,36,35-44,Netherlands,Rotterdam,20240608,Returning
11356,Female,23,18-24,Germany,Munich,20250520,New
11357,Male,43,35-44,Germany,Frankfurt,20240401,New
11358,Female,26,25-34,Austria,Innsbruck,20251110,Returning
11359,Female,63,55-64,Netherlands,Rotterdam,20251014,New
11360,Male,27,25-34,Spain,Bilbao,20240917,Returning
11361,Male,57,55-64,Netherlands,Amsterdam,20240524,New
11362,Male,20,18-24,Italy,Florence,20240826,Returning
11363,Male,66,65+,Netherlands,Amsterdam,20240311,New
11364,Male,36,35-44,France,Paris,20250419,Returning
11365,Male,52,45-54,France,Marseille,20251129,New
11366,Male,63,55-64,Netherlands,The Hague,20250630,New
11367,Female,23,18-24,Italy,Naples,20251126,New
11368,Male,46,45-54,Switzerland,Lausanne,20251017,Returning
11369,Other,36,35-44,France,Paris,20241103,New
11370,Male,67,65+,Austria,Innsbruck,20251028,New
11371,Female,61,55-64,Austria,Linz,20250202,Returning
11372,Male,32,25-34,France,Toulouse,20251202,New
11373,Male,55,55-64,Netherlands,Utrecht,20240412,New
11374,Female,38,35-44,Italy,Turin,20241006,New
11375,Male,61,55-64,Austria,Graz,20250821,New
11376,Female,68,65+,Italy,Naples,20240512,New
11377,Female,56,55-64,Netherlands,The Hague,20251211,New
11378,Female,40,35-44,Italy,Turin,20240326,New
11379,Female,37,35-44,France,Nice,20250827,VIP
11380,Male,59,55-64,Germany,Cologne,20240629,Returning
11381,Male,67,65+,Italy,Naples,20251101,VIP
11382,Female,19,18-24,Netherlands,Utrecht,20240204,New
11383,Male,62,55-64,Spain,Bilbao,20250520,New
11384,Female,49,45-54,Spain,Valencia,20250901,New
11385,Male,64,55-64,France,Nice,20251020,Returning
11386,Male,45,45-54,Italy,Rome,20240203,Returning
11387,Male,21,18-24,Germany,Cologne,20250422,New
11388,Male,24,18-24,Belgium,Leuven,20251223,New
11389,Male,20,18-24,Switzerland,Bern,20250410,New
11390,Male,42,35-44,Italy,Rome,20250119,VIP
11391,Female,65,65+,Germany,Cologne,20251111,New
11392,Female,26,25-34,Germany,Frankfurt,20240501,Returning
11393,Male,40,35-44,Spain,Valencia,20241104,New
11394,Female,40,35-44,Spain,Seville,20240726,New
11395,Female,66,65+,Netherlands,Eindhoven,20240505,Returning
11396,Female,43,35-44,France,Paris,20250519,Returning
11397,Male,57,55-64,Netherlands,Rotterdam,20251204,Returning
11398,Male,35,35-44,Spain,Valencia,20240302,New
11399,Male,41,35-44,France,Nice,20240224,Returning
11400,Female,44,35-44,Italy,Rome,20241213,Returning
11401,Female,62,55-64,Germany,Frankfurt,20250108,Returning
11402,Female,19,18-24,Italy,Florence,20250606,New
11403,Female,18,18-24,Belgium,Bruges,20240827,New
11404,Male,65,65+,Italy,Rome,20240811,VIP
11405,Female,33,25-34,Belgium,Brussels,20250621,New
11406,Female,60,55-64,Spain,Valencia,20240217,New
11407,Male,41,35-44,Germany,Hamburg,20250501,Returning
11408,Male,53,45-54,Spain,Bilbao,20250812,New
11409,Female,28,25-34,Italy,Naples,20250604,Returning
11410,Male,43,35-44,Italy,Naples,20241129,New
11411,Female,23,18-24,Germany,Frankfurt,20240903,Returning
11412,Female,43,35-44,Italy,Turin,20240414,New
11413,Male,46,45-54,Germany,Cologne,20250528,VIP
11414,Female,60,55-64,Germany,Frankfurt,20250523,New
11415,Female,18,18-24,Italy,Rome,20250403,New
11416,Female,26,25-34,France,Lyon,20250106,New
11417,Male,44,35-44,Austria,Salzburg,20251106,New
11418,Male,24,18-24,France,Lyon,20240204,New
11419,Male,70,65+,Netherlands,Utrecht,20250729,New
11420,Male,20,18-24,Italy,Naples,20250909,New
11421,Female,26,25-34,Netherlands,The Hague,20240831,Returning
11422,Male,19,18-24,France,Nice,20250212,New
11423,Female,27,25-34,Austria,Innsbruck,20250604,New
11424,Female,34,25-34,Italy,Turin,20240723,New
11425,Male,48,45-54,Belgium,Antwerp,20250708,New
11426,Male,18,18-24,France,Marseille,20251127,Returning
11427,Female,35,35-44,Germany,Hamburg,20250628,New
11428,Male,23,18-24,Spain,Seville,20250507,VIP
11429,Male,55,55-64,Germany,Hamburg,20250719,New
11430,Male,58,55-64,Italy,Milan,20240925,Returning
11431,Male,59,55-64,Germany,Stuttgart,20240531,Returning
11432,Female,64,55-64,Spain,Bilbao,20240302,New
11433,Male,21,18-24,Switzerland,Geneva,20240616,New
11434,Female,57,55-64,Italy,Milan,20250118,New
11435,Female,21,18-24,Belgium,Antwerp,20241107,New
11436,Female,52,45-54,Italy,Rome,20250729,New
11437,Female,21,18-24,Italy,Naples,20240229,New
11438,Male,18,18-24,Austria,Linz,20241005,New
11439,Female,58,55-64,Belgium,Antwerp,20251028,VIP
11440,Female,60,55-64,Netherlands,The Hague,20250911,Returning
11441,Female,48,45-54,France,Nice,20241112,New
11442,Male,70,65+,Italy,Florence,20241026,New
11443,Female,36,35-44,France,Marseille,20250722,VIP
11444,Female,38,35-44,Italy,Turin,20240212,Returning
11445,Male,47,45-54,Italy,Milan,20241113,VIP
11446,Male,69,65+,Belgium,Ghent,20240421,New
11447,Male,24,18-24,Austria,Innsbruck,20250521,New
11448,Male,22,18-24,Italy,Naples,20251207,New
11449,Female,19,18-24,Germany,Munich,20250417,New
11450,Female,68,65+,Belgium,Ghent,20251123,New
11451,Male,20,18-24,Germany,Frankfurt,20240619,New
11452,Male,32,25-34,Spain,Seville,20241225,Returning
11453,Female,56,55-64,Germany,Berlin,20250214,New
11454,Female,54,45-54,Italy,Milan,20240913,Returning
11455,Male,27,25-34,Switzerland,Geneva,20240218,New
11456,Male,26,25-34,Germany,Munich,20250713,New
11457,Female,40,35-44,Italy,Turin,20250408,New
11458,Female,31,25-34,France,Nice,20251219,New
11459,Male,62,55-64,Austria,Vienna,20240813,New
11460,Female,50,45-54,Belgium,Brussels,20251123,Returning
11461,Female,33,25-34,France,Marseille,20250606,Returning
11462,Female,37,35-44,Germany,Munich,20250127,New
11463,Female,25,25-34,Spain,Bilbao,20250924,New
11464,Male,66,65+,France,Nice,20240328,New
11465,Male,55,55-64,Spain,Bilbao,20240410,Returning
11466,Female,51,45-54,Germany,Munich,20240408,VIP
11467,Female,48,45-54,Germany,Cologne,20250617,Returning
11468,Male,62,55-64,Spain,Valencia,20250907,Returning
11469,Female,25,25-34,Germany,Munich,20250430,New
11470,Male,42,35-44,Belgium,Brussels,20240311,VIP
11471,Female,58,55-64,Germany,Frankfurt,20250303,Returning
11472,Female,30,25-34,Germany,Hamburg,20241012,Returning
11473,Male,35,35-44,Switzerland,Lausanne,20241111,Returning
11474,Male,67,65+,Italy,Turin,20250421,Returning
11475,Male,58,55-64,Netherlands,Eindhoven,20250720,Returning
11476,Female,51,45-54,Germany,Frankfurt,20240506,New
11477,Female,53,45-54,Spain,Bilbao,20250704,New
11478,Female,67,65+,Netherlands,Utrecht,20250228,New
11479,Female,34,25-34,France,Lyon,20250121,Returning
11480,Male,29,25-34,Belgium,Ghent,20240518,Returning
11481,Female,33,25-34,Spain,Madrid,20240511,VIP
11482,Female,30,25-34,France,Paris,20240823,New
11483,Male,28,25-34,Spain,Seville,20240609,New
11484,Female,31,25-34,Spain,Seville,20250220,Returning
11485,Male,59,55-64,Germany,Hamburg,20250710,New
11486,Male,45,45-54,Italy,Turin,20250207,New
11487,Female,70,65+,France,Paris,20240613,Returning
11488,Female,68,65+,Italy,Milan,20240813,Returning
11489,Male,41,35-44,Netherlands,Amsterdam,20240528,New
11490,Male,70,65+,Italy,Florence,20241109,New
11491,Male,34,25-34,Austria,Innsbruck,20241102,Returning
11492,Female,26,25-34,France,Lyon,20251017,Returning
11493,Female,63,55-64,Italy,Naples,20250223,New
11494,Male,47,45-54,Netherlands,Eindhoven,20240626,New
11495,Female,54,45-54,Italy,Milan,20241126,New
11496,Female,20,18-24,Italy,Turin,20250518,New
11497,Male,25,25-34,Germany,Berlin,20251118,New
11498,Male,35,35-44,Italy,Naples,20250624,Returning
11499,Male,47,45-54,France,Toulouse,20241024,Returning
11500,Female,20,18-24,Switzerland,Lausanne,20250901,VIP
11501,Female,51,45-54,France,Nice,20240705,Returning
11502,Male,60,55-64,Belgium,Brussels,20250326,Returning
11503,Male,45,45-54,Spain,Barcelona,20250911,New
11504,Male,54,45-54,France,Toulouse,20240324,New
11505,Male,42,35-44,Italy,Rome,20240914,New
11506,Female,47,45-54,Belgium,Leuven,20251009,New
11507,Male,24,18-24,Belgium,Leuven,20240423,New
11508,Female,63,55-64,Germany,Frankfurt,20251001,New
11509,Male,46,45-54,France,Marseille,20240329,New
11510,Male,68,65+,France,Marseille,20251012,Returning
11511,Male,19,18-24,Germany,Frankfurt,20250619,New
11512,Female,43,35-44,Spain,Barcelona,20250630,Returning
11513,Male,58,55-64,Belgium,Ghent,20251006,Returning
11514,Male,59,55-64,France,Toulouse,20250909,Returning
11515,Male,68,65+,Netherlands,Utrecht,20250224,New
11516,Male,66,65+,Spain,Seville,20250907,Returning
11517,Female,24,18-24,France,Marseille,20240622,New
11518,Female,35,35-44,Germany,Frankfurt,20250802,Returning
11519,Male,23,18-24,Netherlands,Eindhoven,20250516,New
11520,Male,58,55-64,Belgium,Antwerp,20250722,New
11521,Other,57,55-64,Spain,Valencia,20250705,New
11522,Female,44,35-44,Germany,Munich,20250418,Returning
11523,Female,58,55-64,Germany,Frankfurt,20240731,New
11524,Female,41,35-44,Germany,Cologne,20240621,New
11525,Male,50,45-54,Spain,Bilbao,20250203,Returning
11526,Male,48,45-54,Netherlands,Eindhoven,20250915,Returning
11527,Female,51,45-54,Germany,Munich,20241005,New
11528,Female,39,35-44,Belgium,Ghent,20240803,Returning
11529,Female,41,35-44,Spain,Valencia,20251213,New
11530,Male,53,45-54,Spain,Valencia,20250524,Returning
11531,Female,45,45-54,Switzerland,Zurich,20250817,Returning
11532,Female,37,35-44,Germany,Munich,20240806,New
11533,Male,35,35-44,Austria,Linz,20240413,Returning
11534,Male,59,55-64,Germany,Stuttgart,20240220,Returning
11535,Female,49,45-54,Italy,Turin,20240317,Returning
11536,Male,50,45-54,Belgium,Ghent,20250304,New
11537,Female,27,25-34,Austria,Linz,20240104,New
11538,Female,26,25-34,Italy,Turin,20241106,New
11539,Female,42,35-44,Spain,Valencia,20240329,New
11540,Male,30,25-34,Netherlands,Utrecht,20251011,New
11541,Female,64,55-64,Belgium,Leuven,20250415,New
11542,Female,67,65+,Germany,Berlin,20241228,VIP
11543,Female,62,55-64,Belgium,Bruges,20240130,Returning
11544,Male,22,18-24,Italy,Florence,20240606,New
11545,Female,48,45-54,Italy,Milan,20250531,Returning
11546,Male,48,45-54,Italy,Milan,20250507,New
11547,Female,51,45-54,Italy,Rome,20240927,New
11548,Male,43,35-44,Austria,Graz,20250204,New
11549,Other,24,18-24,Italy,Rome,20240217,Returning
11550,Male,58,55-64,Austria,Graz,20241218,VIP
11551,Male,68,65+,Germany,Hamburg,20251216,New
11552,Male,63,55-64,Netherlands,The Hague,20241007,New
11553,Female,66,65+,Belgium,Antwerp,20250514,New
11554,Female,69,65+,Spain,Madrid,20241001,Returning
11555,Female,37,35-44,Spain,Valencia,20240228,New
11556,Female,60,55-64,Spain,Valencia,20240629,New
11557,Male,39,35-44,Belgium,Ghent,20250415,Returning
11558,Female,22,18-24,Belgium,Brussels,20251109,New
11559,Female,29,25-34,Germany,Berlin,20250227,New
11560,Male,38,35-44,Belgium,Ghent,20240731,Returning
11561,Female,26,25-34,Italy,Milan,20240409,Returning
11562,Female,46,45-54,France,Marseille,20250406,New
11563,Female,44,35-44,Belgium,Bruges,20240119,Returning
11564,Male,34,25-34,Italy,Rome,20250619,Returning
11565,Male,57,55-64,Belgium,Bruges,20240330,New
11566,Female,41,35-44,France,Toulouse,20250504,VIP
11567,Male,44,35-44,Germany,Berlin,20251020,New
11568,Male,25,25-34,Italy,Naples,20241110,New
11569,Female,61,55-64,Germany,Stuttgart,20241112,Returning
11570,Female,46,45-54,Netherlands,The Hague,20240201,Returning
11571,Male,36,35-44,France,Toulouse,20250710,New
11572,Female,27,25-34,Italy,Naples,20250222,New
11573,Male,41,35-44,Germany,Frankfurt,20250313,Returning
11574,Male,51,45-54,France,Toulouse,20240509,Returning
11575,Female,57,55-64,Netherlands,Utrecht,20251103,Returning
11576,Male,48,45-54,Germany,Cologne,20250909,New
11577,Male,63,55-64,Spain,Valencia,20250803,Returning
11578,Female,68,65+,Austria,Graz,20240726,New
11579,Male,21,18-24,Spain,Barcelona,20240717,New
11580,Female,58,55-64,Belgium,Brussels,20251010,Returning
11581,Other,62,55-64,Germany,Frankfurt,20240831,New
11582,Female,48,45-54,France,Toulouse,20241226,New
11583,Male,26,25-34,Austria,Salzburg,20240328,Returning
11584,Male,43,35-44,Netherlands,Utrecht,20250714,Returning
11585,Male,30,25-34,Spain,Bilbao,20240126,Returning
11586,Female,65,65+,Spain,Seville,20240811,New
11587,Female,43,35-44,Italy,Florence,20250505,New
11588,Male,18,18-24,Germany,Frankfurt,20241009,Returning
11589,Male,57,55-64,Netherlands,Rotterdam,20250525,Returning
11590,Male,26,25-34,Spain,Seville,20240617,New
11591,Female,48,45-54,Italy,Turin,20241204,New
11592,Female,41,35-44,Austria,Vienna,20250124,New
11593,Female,62,55-64,France,Nice,20240729,VIP
