ProductID,Category,Subcategory,Brand,BaseUnitPrice,EstimatedUnitCost,PriceBand
3847,Electronics,Audio,Vela,109.88,62.77,Premium
3848,Electronics,Audio,Kora,402.41,231.61,High-end
3849,Grocery,Beverages,Fjord,13.95,7.05,Budget
3850,Grocery,Snacks,Vela,9.21,5.99,Budget
3851,Grocery,Coffee & Tea,Aurum,16.46,8.78,Budget
3852,Fashion,Accessories,Mira,143.06,99.59,Premium
3853,Books,Education,Ridge,14.67,7.2,Budget
3854,Grocery,Beverages,Lumo,10.39,7.04,Budget
3855,Fashion,Accessories,Bloom,47.5,29.8,Mid
3856,Home,Furniture,Bloom,105.19,74.42,Premium
3857,Toys,Kids,Vela,75.84,55.42,Mid
3858,Toys,Board Games,Atlas,36.91,19.56,Mid
3859,Grocery,Coffee & Tea,Linea,19.69,12.46,Budget
3860,Electronics,Laptops,Pulse,216.61,125.78,Premium
3861,Fashion,Shoes,Linea,143.75,76.53,Premium
3862,Electronics,Phones,Atlas,267.6,131.9,High-end
3863,Home,Cleaning,Pulse,134.63,65.07,Premium
3864,Fashion,Bags,Lumo,50.82,27.8,Mid
3865,Electronics,Audio,Zenith,209.59,109.34,Premium
3866,Grocery,Snacks,Cairo,15.74,10.22,Budget
3867,Home,Decor,Aurum,74.13,54.01,Mid
3868,Fashion,Accessories,Fjord,53.66,24.3,Mid
3869,Grocery,Coffee & Tea,Vela,10.25,5.3,Budget
3870,Electronics,Laptops,Zenith,208.13,115.76,Premium
3871,Sports,Team Sports,Pulse,73.72,51.02,Mid
3872,Books,Non-fiction,Cairo,8.36,4.61,Budget
3873,Fashion,Bags,Ridge,135.29,61.03,Premium
3874,Home,Decor,Kora,133.92,60.49,Premium
3875,Books,Fiction,Vela,15.75,9.57,Budget
3876,Electronics,Audio,Cairo,280.38,181.6,High-end
3877,Home,Furniture,Vela,149.72,76.38,Premium
3878,Grocery,Pantry,Linea,29.91,20.25,Mid
3879,Electronics,Gaming,Aurum,80.21,52.75,Premium
3880,Electronics,Phones,Vela,285.5,141.42,High-end
3881,Fashion,Accessories,Zenith,43.34,24.19,Mid
3882,Fashion,Women,Atlas,58.31,35.93,Mid
3883,Grocery,Pantry,Cairo,34.11,18.45,Mid
3884,Fashion,Men,Cairo,40.12,19.14,Mid
3885,Sports,Cycling,Mira,56.55,32.56,Mid
3886,Beauty,Makeup,Kora,30.57,20.37,Mid
3887,Beauty,Haircare,Mira,71.04,44.94,Mid
3888,Beauty,Skincare,Linea,28.25,15.12,Mid
3889,Electronics,Phones,Zenith,369.68,190.44,High-end
3890,Electronics,Laptops,Atlas,211.42,99.44,Premium
3891,Beauty,Fragrance,Pulse,131.06,63.9,Premium
3892,Sports,Outdoor,Zenith,59.05,28.47,Mid
3893,Toys,Board Games,Orion,45.52,33.24,Mid
3894,Toys,Kids,Kora,29.55,21.5,Mid
3895,Toys,Kids,Zenith,31.8,19.76,Mid
3896,Electronics,Audio,Nova,361.39,271.03,High-end
3897,Home,Furniture,Atlas,222.64,161.89,Premium
3898,Toys,Board Games,Orion,69.38,51.72,Mid
3899,Electronics,Gaming,Cairo,131.68,60.3,Premium
3900,Home,Cleaning,Kora,80.91,57.55,Premium
3901,Sports,Outdoor,Aurum,27.4,19.49,Mid
3902,Grocery,Pantry,Orion,25.39,12.2,Mid
3903,Electronics,Accessories,Fjord,390.69,277.31,High-end
3904,Beauty,Skincare,Linea,54.47,25.68,Mid
3905,Home,Decor,Fjord,137.53,72.69,Premium
3906,Home,Decor,Fjord,135.6,73.27,Premium
3907,Fashion,Bags,Fjord,80.95,37.17,Premium
3908,Sports,Cycling,Solace,97.31,67.67,Premium
3909,Beauty,Makeup,Orion,43.18,29.18,Mid
3910,Electronics,Audio,Aurum,245.29,163.63,Premium
3911,Home,Cleaning,Aurum,58.62,37.3,Mid
3912,Books,Fiction,Mira,8.32,4.18,Budget
3913,Sports,Team Sports,Cairo,20.92,9.94,Mid
3914,Sports,Fitness,Linea,69.88,35.65,Mid
3915,Home,Cleaning,Bloom,156.31,110.7,Premium
3916,Books,Kids,Solace,18.2,13.2,Budget
3917,Home,Cleaning,Solace,139.82,77.33,Premium
3918,Home,Lighting,Nova,76.24,56.31,Mid
3919,Beauty,Makeup,Atlas,30.61,13.86,Mid
3920,Fashion,Bags,Bloom,42.99,31.24,Mid
3921,Electronics,Gaming,Nova,92.23,45.49,Premium
3922,Toys,Action Figures,Bloom,64.72,41.66,Mid
3923,Electronics,Gaming,Orion,115.14,54.95,Premium
3924,Electronics,Laptops,Pulse,202.19,133.08,Premium
3925,Beauty,Skincare,Lumo,33.62,15.61,Mid
3926,Electronics,Laptops,Lumo,194.94,143.89,Premium
3927,Home,Decor,Fjord,95.54,54.15,Premium
3928,Fashion,Shoes,Bloom,55.03,33.07,Mid
3929,Sports,Outdoor,Cairo,80.96,55.33,Premium
3930,Grocery,Beverages,Cairo,18.26,10.57,Budget
3931,Home,Furniture,Kora,69.12,32.6,Mid
3932,Fashion,Shoes,Ridge,77.42,55.04,Mid
3933,Books,Kids,Zenith,12.85,6.07,Budget
3934,Fashion,Bags,Atlas,74.29,53.93,Mid
3935,Toys,Kids,Zenith,35.59,24.37,Mid
3936,Home,Lighting,Ridge,53.72,38.15,Mid
3937,Sports,Outdoor,Lumo,58.66,38.01,Mid
3938,Grocery,Pantry,Nova,8.54,6.15,Budget
3939,Books,Fiction,Ridge,35.81,26.43,Mid
3940,Books,Fiction,Kora,12.17,9.0,Budget
3941,Home,Kitchen,Vela,101.48,63.09,Premium
3942,Home,Cleaning,Bloom,283.82,204.45,High-end
3943,Grocery,Beverages,Ridge,8.81,4.48,Budget
3944,Sports,Outdoor,Cairo,103.03,51.53,Premium
3945,Fashion,Women,Atlas,158.89,75.29,Premium
3946,Electronics,Phones,Cairo,368.21,248.19,High-end
3947,Home,Furniture,Orion,40.09,29.54,Mid
3948,Electronics,Phones,Mira,252.84,151.28,High-end
3949,Fashion,Accessories,Mira,21.96,13.57,Mid
3950,Grocery,Pantry,Nova,8.85,4.11,Budget
3951,Home,Furniture,Aurum,96.96,65.89,Premium
3952,Fashion,Bags,Mira,55.87,33.84,Mid
3953,Grocery,Pantry,Cairo,14.67,6.64,Budget
3954,Fashion,Bags,Mira,99.1,57.9,Premium
3955,Sports,Team Sports,Fjord,55.58,26.79,Mid
3956,Home,Kitchen,Aurum,101.27,75.91,Premium
3957,Home,Kitchen,Mira,179.77,111.62,Premium
3958,Sports,Fitness,Cairo,127.8,91.87,Premium
3959,Electronics,Audio,Atlas,292.48,140.1,High-end
3960,Electronics,Audio,Linea,159.71,118.58,Premium
3961,Home,Lighting,Kora,176.31,83.64,Premium
3962,Home,Kitchen,Vela,175.93,102.83,Premium
3963,Books,Fiction,Kora,15.02,7.84,Budget
3964,Home,Decor,Linea,49.0,28.16,Mid
3965,Books,Non-fiction,Orion,12.83,6.61,Budget
3966,Grocery,Beverages,Solace,15.86,8.84,Budget
3967,Fashion,Men,Cairo,74.59,54.05,Mid
3968,Beauty,Makeup,Atlas,46.63,32.96,Mid
3969,Fashion,Women,Cairo,34.34,18.11,Mid
3970,Toys,Kids,Kora,50.54,31.37,Mid
3971,Fashion,Shoes,Solace,176.4,98.79,Premium
3972,Fashion,Men,Orion,169.87,112.5,Premium
3973,Toys,Kids,Fjord,16.91,10.17,Budget
3974,Fashion,Men,Cairo,45.39,32.61,Mid
3975,Sports,Cycling,Atlas,109.03,66.54,Premium
3976,Fashion,Accessories,Cairo,95.97,58.85,Premium
3977,Fashion,Men,Fjord,74.52,40.82,Mid
3978,Home,Lighting,Atlas,131.68,71.69,Premium
3979,Books,Non-fiction,Solace,33.39,17.82,Mid
3980,Beauty,Haircare,Mira,33.74,21.84,Mid
3981,Home,Furniture,Lumo,56.3,25.5,Mid
3982,Beauty,Makeup,Cairo,117.57,73.67,Premium
3983,Fashion,Accessories,Cairo,154.48,113.26,Premium
3984,Toys,Board Games,Nova,38.6,20.67,Mid
3985,Books,Non-fiction,Pulse,18.74,11.74,Budget
3986,Electronics,Laptops,Atlas,201.39,126.25,Premium
3987,Books,Non-fiction,Cairo,15.29,7.75,Budget
3988,Electronics,Phones,Cairo,128.21,93.32,Premium
3989,Home,Cleaning,Atlas,33.99,22.77,Mid
3990,Toys,Kids,Ridge,30.86,17.1,Mid
3991,Electronics,Accessories,Vela,243.34,112.71,Premium
3992,Grocery,Coffee & Tea,Lumo,18.65,11.53,Budget
3993,Sports,Fitness,Nova,36.77,22.57,Mid
3994,Grocery,Pantry,Zenith,8.93,4.06,Budget
3995,Beauty,Skincare,Aurum,70.07,49.68,Mid
3996,Books,Fiction,Nova,13.89,7.89,Budget
3997,Beauty,Fragrance,Pulse,40.27,18.59,Mid
3998,Fashion,Bags,Mira,90.05,44.99,Premium
3999,Books,Education,Vela,30.65,21.47,Mid
4000,Electronics,Gaming,Solace,283.85,143.98,High-end
4001,Beauty,Skincare,Aurum,61.37,34.17,Mid
4002,Sports,Outdoor,Lumo,69.69,52.07,Mid
4003,Fashion,Men,Lumo,116.28,53.35,Premium
4004,Electronics,Gaming,Cairo,367.01,166.29,High-end
4005,Fashion,Bags,Orion,76.46,45.68,Mid
4006,Grocery,Beverages,Orion,24.15,11.8,Mid
4007,Beauty,Skincare,Zenith,27.82,14.79,Mid
4008,Toys,Kids,Vela,34.11,15.41,Mid
4009,Toys,Action Figures,Lumo,87.5,57.42,Premium
4010,Home,Lighting,Vela,58.35,33.55,Mid
4011,Home,Furniture,Zenith,76.16,54.9,Mid
4012,Grocery,Coffee & Tea,Vela,25.74,14.02,Mid
4013,Electronics,Gaming,Lumo,130.45,78.27,Premium
4014,Beauty,Haircare,Kora,49.38,27.83,Mid
4015,Books,Fiction,Linea,13.51,7.37,Budget
4016,Beauty,Skincare,Aurum,26.92,16.02,Mid
4017,Grocery,Pantry,Orion,13.22,6.77,Budget
4018,Home,Decor,Zenith,183.49,86.38,Premium
4019,Electronics,Phones,Linea,122.39,85.76,Premium
4020,Fashion,Men,Pulse,60.66,45.41,Mid
4021,Beauty,Skincare,Zenith,38.2,18.12,Mid
4022,Sports,Team Sports,Solace,119.15,78.97,Premium
4023,Beauty,Makeup,Mira,35.57,24.43,Mid
4024,Fashion,Women,Zenith,80.54,56.16,Premium
4025,Books,Fiction,Mira,25.63,16.84,Mid
4026,Sports,Cycling,Aurum,111.8,64.94,Premium
4027,Books,Kids,Vela,30.65,18.73,Mid
4028,Electronics,Phones,Lumo,421.29,265.91,High-end
4029,Books,Kids,Kora,32.34,16.75,Mid
4030,Toys,Action Figures,Cairo,25.43,17.95,Mid
4031,Books,Kids,Vela,18.13,10.86,Budget
4032,Sports,Fitness,Zenith,128.31,73.1,Premium
4033,Electronics,Accessories,Linea,138.93,79.69,Premium
4034,Fashion,Bags,Vela,89.82,49.96,Premium
4035,Electronics,Accessories,Orion,216.46,120.99,Premium
4036,Electronics,Audio,Linea,94.36,63.96,Premium
4037,Books,Education,Kora,16.29,10.14,Budget
4038,Books,Fiction,Orion,39.7,23.0,Mid
4039,Books,Fiction,Cairo,21.84,14.96,Mid
4040,Electronics,Audio,Orion,243.17,139.16,Premium
4041,Fashion,Accessories,Cairo,71.14,39.05,Mid
4042,Grocery,Beverages,Vela,20.17,12.26,Mid
4043,Home,Lighting,Nova,159.67,101.46,Premium
4044,Fashion,Shoes,Kora,147.55,70.82,Premium
4045,Home,Furniture,Linea,158.6,76.88,Premium
4046,Sports,Team Sports,Pulse,116.16,53.79,Premium
4047,Toys,Kids,Orion,18.12,9.65,Budget
4048,Home,Lighting,Pulse,157.92,77.48,Premium
4049,Fashion,Shoes,Lumo,133.59,97.61,Premium
4050,Fashion,Women,Zenith,172.38,110.03,Premium
4051,Toys,Action Figures,Atlas,64.6,40.97,Mid
4052,Sports,Team Sports,Cairo,62.62,41.6,Mid
4053,Electronics,Audio,Pulse,115.73,56.38,Premium
4054,Electronics,Audio,Pulse,247.22,157.57,Premium
4055,Grocery,Beverages,Ridge,22.69,14.35,Mid
4056,Books,Education,Nova,10.51,6.43,Budget
4057,Sports,Outdoor,Kora,44.84,22.72,Mid
4058,Fashion,Shoes,Vela,93.52,68.59,Premium
4059,Home,Decor,Vela,119.35,71.0,Premium
4060,Toys,Puzzles,Solace,49.12,30.47,Mid
4061,Sports,Cycling,Mira,29.85,16.07,Mid
4062,Books,Fiction,Cairo,24.78,12.49,Mid
4063,Books,Kids,Nova,11.88,6.06,Budget
4064,Home,Lighting,Vela,110.9,79.93,Premium
4065,Grocery,Coffee & Tea,Pulse,34.08,16.71,Mid
4066,Home,Lighting,Cairo,128.14,65.58,Premium
4067,Grocery,Beverages,Pulse,12.05,8.61,Budget
4068,Electronics,Phones,Fjord,157.0,112.51,Premium
4069,Fashion,Accessories,Kora,105.14,53.34,Premium
4070,Electronics,Gaming,Orion,240.42,118.86,Premium
4071,Home,Furniture,Aurum,74.65,43.06,Mid
4072,Home,Decor,Mira,69.44,35.85,Mid
4073,Sports,Outdoor,Orion,32.24,14.78,Mid
4074,Toys,Kids,Lumo,25.66,18.69,Mid
4075,Beauty,Fragrance,Fjord,76.07,34.58,Mid
4076,Toys,Board Games,Fjord,43.39,29.9,Mid
4077,Fashion,Accessories,Bloom,84.64,38.63,Premium
4078,Sports,Outdoor,Solace,42.22,23.52,Mid
4079,Fashion,Bags,Fjord,96.55,45.85,Premium
4080,Beauty,Skincare,Bloom,48.66,29.04,Mid
4081,Electronics,Phones,Pulse,137.82,90.48,Premium
4082,Sports,Fitness,Atlas,45.63,20.91,Mid
4083,Home,Cleaning,Kora,58.65,26.65,Mid
4084,Fashion,Women,Linea,88.73,54.4,Premium
4085,Sports,Team Sports,Fjord,72.59,38.77,Mid
4086,Fashion,Men,Kora,47.59,25.39,Mid
4087,Home,Lighting,Solace,135.7,94.76,Premium
4088,Sports,Outdoor,Aurum,109.11,63.01,Premium
4089,Grocery,Pantry,Nova,15.09,10.72,Budget
4090,Beauty,Makeup,Mira,37.0,23.17,Mid
4091,Beauty,Skincare,Aurum,61.27,28.39,Mid
4092,Fashion,Men,Zenith,52.96,29.3,Mid
4093,Beauty,Haircare,Cairo,21.73,15.94,Mid
4094,Fashion,Accessories,Ridge,46.17,32.3,Mid
4095,Toys,Board Games,Zenith,58.47,29.05,Mid
4096,Home,Lighting,Solace,102.08,48.89,Premium
4097,Fashion,Women,Pulse,68.59,50.01,Mid
4098,Home,Lighting,Aurum,111.7,71.41,Premium
4099,Electronics,Laptops,Ridge,320.44,226.56,High-end
4100,Fashion,Bags,Kora,57.15,25.73,Mid
4101,Books,Non-fiction,Fjord,20.87,13.22,Mid
4102,Fashion,Shoes,Nova,56.81,30.02,Mid
4103,Beauty,Fragrance,Solace,34.67,20.05,Mid
4104,Toys,Action Figures,Bloom,34.34,16.09,Mid
4105,Books,Fiction,Aurum,12.34,8.81,Budget
4106,Fashion,Shoes,Bloom,105.55,50.5,Premium
4107,Beauty,Haircare,Aurum,62.77,41.51,Mid
4108,Books,Fiction,Zenith,20.84,15.17,Mid
4109,Fashion,Bags,Mira,50.5,28.02,Mid
4110,Grocery,Beverages,Aurum,11.5,7.23,Budget
4111,Fashion,Shoes,Fjord,69.95,45.86,Mid
4112,Home,Decor,Vela,112.89,54.21,Premium
4113,Books,Kids,Vela,14.08,8.36,Budget
4114,Toys,Puzzles,Fjord,31.56,23.07,Mid
4115,Grocery,Snacks,Nova,12.72,8.99,Budget
4116,Electronics,Gaming,Bloom,301.0,174.41,High-end
4117,Toys,Puzzles,Kora,64.86,29.78,Mid
4118,Sports,Fitness,Orion,58.98,42.12,Mid
4119,Fashion,Men,Zenith,60.52,34.61,Mid
4120,Electronics,Audio,Bloom,255.95,180.55,High-end
4121,Fashion,Women,Solace,157.02,78.02,Premium
4122,Sports,Cycling,Solace,84.35,49.95,Premium
4123,Sports,Cycling,Vela,40.29,22.06,Mid
4124,Electronics,Phones,Fjord,202.87,135.96,Premium
4125,Fashion,Shoes,Zenith,88.63,41.87,Premium
4126,Fashion,Men,Lumo,44.65,21.13,Mid
4127,Grocery,Beverages,Nova,22.75,14.47,Mid
4128,Electronics,Audio,Vela,92.47,46.48,Premium
4129,Grocery,Pantry,Pulse,13.71,7.77,Budget
4130,Grocery,Coffee & Tea,Kora,17.85,8.76,Budget
4131,Sports,Team Sports,Ridge,109.09,65.79,Premium
4132,Grocery,Beverages,Pulse,14.23,6.93,Budget
4133,Fashion,Shoes,Pulse,80.49,49.4,Premium
4134,Electronics,Gaming,Mira,196.39,130.21,Premium
4135,Fashion,Women,Atlas,120.05,65.38,Premium
4136,Sports,Team Sports,Kora,135.13,68.35,Premium
4137,Home,Cleaning,Zenith,142.98,75.08,Premium
4138,Sports,Cycling,Atlas,75.11,51.97,Mid
4139,Electronics,Phones,Solace,182.74,85.26,Premium
4140,Electronics,Laptops,Linea,172.91,97.63,Premium
4141,Electronics,Phones,Kora,196.21,119.95,Premium
4142,Books,Kids,Orion,35.75,22.26,Mid
4143,Home,Kitchen,Fjord,70.74,41.49,Mid
4144,Grocery,Snacks,Mira,8.56,5.32,Budget
4145,Grocery,Coffee & Tea,Orion,12.78,8.7,Budget
4146,Electronics,Laptops,Aurum,363.45,176.4,High-end
4147,Home,Cleaning,Bloom,81.62,44.52,Premium
4148,Fashion,Shoes,Solace,53.98,34.43,Mid
4149,Beauty,Skincare,Nova,36.0,23.17,Mid
4150,Beauty,Makeup,Zenith,37.73,28.27,Mid
4151,Fashion,Shoes,Fjord,124.11,57.65,Premium
4152,Beauty,Fragrance,Mira,37.06,25.99,Mid
4153,Toys,Action Figures,Nova,28.38,20.93,Mid
4154,Toys,Kids,Solace,44.75,31.85,Mid
4155,Electronics,Audio,Aurum,121.33,73.15,Premium
4156,Beauty,Fragrance,Solace,85.83,39.33,Premium
4157,Toys,Action Figures,Solace,47.15,24.31,Mid
4158,Home,Lighting,Linea,105.41,60.32,Premium
4159,Sports,Team Sports,Lumo,83.27,56.68,Premium
4160,Electronics,Phones,Nova,184.5,87.51,Premium
4161,Sports,Team Sports,Fjord,120.1,80.72,Premium
4162,Sports,Fitness,Vela,12.58,6.47,Budget
4163,Home,Lighting,Ridge,132.16,68.37,Premium
4164,Grocery,Coffee & Tea,Kora,11.35,6.63,Budget
4165,Grocery,Pantry,Pulse,14.85,10.76,Budget
4166,Toys,Action Figures,Zenith,105.44,63.61,Premium
4167,Fashion,Bags,Linea,93.37,63.83,Premium
4168,Home,Lighting,Zenith,78.9,40.29,Mid
4169,Grocery,Pantry,Lumo,10.09,6.25,Budget
4170,Home,Decor,Ridge,172.51,127.88,Premium
4171,Fashion,Bags,Orion,57.66,27.85,Mid
4172,Fashion,Women,Solace,78.09,49.5,Mid
4173,Home,Furniture,Zenith,107.88,54.59,Premium
4174,Sports,Fitness,Atlas,129.72,63.49,Premium
4175,Books,Fiction,Zenith,13.83,7.69,Budget
4176,Fashion,Shoes,Aurum,101.36,58.71,Premium
4177,Fashion,Shoes,Ridge,62.73,41.9,Mid
4178,Fashion,Accessories,Aurum,57.65,39.47,Mid
4179,Home,Furniture,Lumo,75.75,45.32,Mid
4180,Home,Kitchen,Pulse,60.39,30.35,Mid
4181,Grocery,Coffee & Tea,Bloom,11.4,5.98,Budget
4182,Books,Education,Lumo,23.77,17.07,Mid
4183,Grocery,Coffee & Tea,Pulse,14.28,6.89,Budget
4184,Electronics,Audio,Bloom,558.1,275.48,High-end
4185,Sports,Cycling,Lumo,45.49,32.57,Mid
4186,Beauty,Skincare,Vela,32.88,24.09,Mid
4187,Toys,Board Games,Linea,20.81,11.07,Mid
4188,Grocery,Beverages,Mira,11.62,5.31,Budget
4189,Fashion,Bags,Orion,77.43,50.5,Mid
4190,Home,Kitchen,Kora,122.09,57.96,Premium
4191,Electronics,Audio,Linea,61.49,43.11,Mid
4192,Sports,Outdoor,Kora,31.76,21.72,Mid
4193,Home,Cleaning,Vela,220.64,105.03,Premium
4194,Books,Kids,Nova,14.77,7.77,Budget
4195,Electronics,Accessories,Kora,261.74,187.12,High-end
4196,Books,Non-fiction,Bloom,13.82,8.79,Budget
4197,Fashion,Bags,Solace,113.21,71.0,Premium
4198,Sports,Team Sports,Ridge,172.7,88.69,Premium
4199,Beauty,Makeup,Vela,29.71,19.8,Mid
4200,Toys,Board Games,Mira,17.76,8.07,Budget
4201,Electronics,Phones,Atlas,86.15,43.42,Premium
4202,Grocery,Pantry,Ridge,17.49,9.36,Budget
4203,Grocery,Beverages,Vela,20.12,10.57,Mid
4204,Grocery,Snacks,Lumo,11.56,7.03,Budget
4205,Fashion,Women,Linea,83.18,38.26,Premium
4206,Sports,Fitness,Nova,72.38,49.43,Mid
4207,Fashion,Bags,Linea,98.63,48.75,Premium
4208,Electronics,Audio,Mira,157.1,102.24,Premium
4209,Home,Decor,Aurum,106.88,59.14,Premium
4210,Home,Kitchen,Atlas,233.69,116.19,Premium
4211,Electronics,Phones,Cairo,229.02,107.19,Premium
4212,Home,Lighting,Ridge,80.9,50.54,Premium
4213,Fashion,Women,Mira,72.41,35.59,Mid
4214,Fashion,Women,Vela,59.59,38.45,Mid
4215,Home,Furniture,Solace,68.93,46.74,Mid
4216,Books,Fiction,Bloom,11.73,7.4,Budget
4217,Toys,Action Figures,Linea,65.12,46.7,Mid
4218,Electronics,Laptops,Fjord,344.19,235.48,High-end
4219,Beauty,Haircare,Linea,40.01,19.39,Mid
4220,Sports,Fitness,Fjord,71.7,43.94,Mid
4221,Electronics,Audio,Lumo,214.43,143.38,Premium
4222,Electronics,Laptops,Pulse,70.78,38.76,Mid
4223,Home,Furniture,Linea,89.56,49.19,Premium
4224,Sports,Cycling,Solace,120.68,72.86,Premium
4225,Books,Kids,Atlas,27.2,13.8,Mid
4226,Fashion,Bags,Atlas,75.05,45.45,Mid
4227,Books,Education,Vela,22.1,13.63,Mid
4228,Books,Non-fiction,Kora,26.11,18.4,Mid
4229,Sports,Team Sports,Nova,179.71,115.36,Premium
4230,Fashion,Women,Mira,60.0,33.08,Mid
4231,Sports,Cycling,Orion,80.86,46.78,Premium
4232,Grocery,Coffee & Tea,Aurum,4.27,2.87,Budget
4233,Books,Fiction,Nova,30.08,17.62,Mid
4234,Toys,Board Games,Fjord,39.68,18.35,Mid
4235,Fashion,Men,Pulse,89.36,44.83,Premium
4236,Fashion,Accessories,Atlas,99.11,54.75,Premium
4237,Electronics,Laptops,Cairo,197.1,115.71,Premium
4238,Electronics,Gaming,Cairo,138.32,69.75,Premium
4239,Home,Lighting,Solace,74.52,49.39,Mid
4240,Grocery,Beverages,Linea,10.12,5.55,Budget
4241,Home,Furniture,Kora,47.22,33.44,Mid
4242,Electronics,Gaming,Linea,251.92,165.83,High-end
4243,Fashion,Women,Vela,88.74,47.53,Premium
4244,Home,Decor,Fjord,69.06,43.4,Mid
4245,Books,Kids,Pulse,28.28,17.04,Mid
4246,Books,Non-fiction,Zenith,23.52,13.22,Mid
4247,Toys,Board Games,Mira,37.38,20.11,Mid
4248,Grocery,Pantry,Aurum,15.97,8.69,Budget
4249,Home,Furniture,Mira,124.94,63.13,Premium
4250,Beauty,Haircare,Zenith,73.24,37.24,Mid
4251,Books,Education,Lumo,16.97,10.06,Budget
4252,Home,Lighting,Bloom,62.06,34.46,Mid
4253,Books,Non-fiction,Zenith,31.38,19.27,Mid
4254,Home,Furniture,Orion,46.71,27.17,Mid
4255,Sports,Outdoor,Kora,149.15,90.21,Premium
4256,Grocery,Coffee & Tea,Cairo,13.37,9.86,Budget
4257,Beauty,Skincare,Pulse,18.75,13.74,Budget
4258,Home,Decor,Pulse,133.38,63.94,Premium
4259,Grocery,Snacks,Orion,18.67,8.99,Budget
4260,Home,Kitchen,Linea,115.53,86.63,Premium
4261,Fashion,Women,Aurum,34.86,19.27,Mid
4262,Home,Cleaning,Bloom,20.44,11.62,Mid
4263,Fashion,Shoes,Cairo,40.96,24.41,Mid
4264,Fashion,Women,Cairo,67.9,42.71,Mid
4265,Electronics,Accessories,Mira,124.05,87.18,Premium
4266,Toys,Kids,Linea,43.6,26.12,Mid
4267,Electronics,Gaming,Atlas,77.11,52.85,Mid
4268,Beauty,Haircare,Pulse,25.83,12.25,Mid
4269,Grocery,Coffee & Tea,Aurum,19.55,11.28,Budget
4270,Fashion,Men,Orion,138.19,101.63,Premium
4271,Grocery,Beverages,Zenith,32.27,21.91,Mid
4272,Fashion,Men,Kora,124.06,79.1,Premium
4273,Books,Fiction,Orion,15.5,10.63,Budget
4274,Electronics,Audio,Ridge,267.12,125.3,High-end
4275,Grocery,Pantry,Nova,8.64,5.2,Budget
4276,Toys,Action Figures,Atlas,74.46,55.68,Mid
4277,Sports,Fitness,Vela,150.41,75.91,Premium
4278,Home,Cleaning,Aurum,94.24,66.18,Premium
4279,Sports,Team Sports,Aurum,57.87,38.23,Mid
4280,Beauty,Fragrance,Ridge,30.43,20.5,Mid
4281,Electronics,Accessories,Zenith,302.69,143.93,High-end
4282,Grocery,Coffee & Tea,Solace,7.02,3.23,Budget
4283,Beauty,Makeup,Pulse,39.22,23.4,Mid
4284,Electronics,Phones,Aurum,120.15,57.64,Premium
4285,Fashion,Women,Solace,108.26,68.02,Premium
4286,Home,Lighting,Vela,93.43,50.68,Premium
4287,Electronics,Gaming,Bloom,205.9,107.48,Premium
4288,Books,Non-fiction,Orion,11.24,8.24,Budget
4289,Sports,Team Sports,Aurum,56.26,38.54,Mid
4290,Home,Cleaning,Kora,93.82,64.49,Premium
4291,Sports,Cycling,Aurum,116.48,82.41,Premium
4292,Grocery,Pantry,Fjord,9.83,6.92,Budget
4293,Home,Decor,Mira,248.34,181.01,Premium
4294,Books,Fiction,Solace,15.75,10.04,Budget
4295,Grocery,Coffee & Tea,Lumo,10.76,5.2,Budget
4296,Grocery,Beverages,Fjord,12.24,7.27,Budget
4297,Toys,Puzzles,Bloom,22.29,11.29,Mid
4298,Electronics,Laptops,Lumo,243.41,118.01,Premium
4299,Electronics,Audio,Cairo,294.14,192.87,High-end
4300,Electronics,Phones,Nova,82.91,59.96,Premium
4301,Books,Fiction,Linea,11.1,7.42,Budget
4302,Home,Furniture,Atlas,128.13,91.99,Premium
4303,Toys,Action Figures,Linea,56.05,38.79,Mid
4304,Books,Kids,Solace,14.26,7.73,Budget
4305,Books,Education,Zenith,7.15,3.76,Budget
4306,Fashion,Shoes,Pulse,73.86,44.66,Mid
4307,Sports,Team Sports,Cairo,52.45,34.98,Mid
4308,Toys,Action Figures,Orion,39.45,19.09,Mid
4309,Beauty,Makeup,Vela,48.63,27.68,Mid
4310,Beauty,Fragrance,Aurum,43.96,25.81,Mid
4311,Home,Lighting,Cairo,186.91,135.68,Premium
4312,Sports,Fitness,Fjord,19.08,9.2,Budget
4313,Home,Kitchen,Vela,43.89,21.07,Mid
4314,Home,Furniture,Aurum,54.45,37.18,Mid
4315,Home,Decor,Orion,129.64,65.0,Premium
4316,Electronics,Gaming,Ridge,450.57,274.94,High-end
4317,Grocery,Beverages,Atlas,18.02,11.58,Budget
4318,Grocery,Snacks,Bloom,19.83,9.41,Budget
4319,Toys,Board Games,Solace,30.48,22.11,Mid
4320,Books,Non-fiction,Linea,19.44,13.73,Budget
4321,Sports,Outdoor,Lumo,48.78,35.27,Mid
4322,Sports,Cycling,Ridge,69.93,50.33,Mid
4323,Grocery,Beverages,Aurum,11.72,6.89,Budget
4324,Home,Lighting,Aurum,250.64,136.46,High-end
4325,Fashion,Shoes,Nova,162.67,81.5,Premium
4326,Toys,Puzzles,Linea,84.93,50.55,Premium
4327,Home,Furniture,Kora,113.05,77.84,Premium
4328,Home,Kitchen,Mira,82.89,58.58,Premium
4329,Grocery,Coffee & Tea,Kora,14.14,10.08,Budget
4330,Books,Non-fiction,Solace,16.15,8.89,Budget
